category,target,img,snd,text
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0079.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-203739-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-63871-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折、反射、そして分散されることで生じる、円弧状の光のスペクトル現象である。 この美しい現象は、太陽を背にして、雨上がりや滝のしぶき、あるいは霧の中など、空気中に微細な水滴が多数存在する状況で観察される。 太陽からの白色光が水滴に入射すると、光の波長（色）によって屈折率が異なるため、光は水滴内で分光（分散）され、さらに水滴内部で反射し、再び水滴から出る際に屈折する。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-202898-A-10.npz,古くから世界各地で神話や伝説、信仰の対象とされ、希望や幸運の象徴として親しまれてきた。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0099.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-63871-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0035.npz,,最も明るく鮮やかに見える「主虹」は、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 稀に、主虹の外側に「副虹」と呼ばれるもう一つの虹が見られることがあり、これは水滴内で光が2回反射することで生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。 副虹は主虹に比べて光が弱く、淡く見えるのが特徴である。 物理的には完全な円形であるが、通常は地平線や観察者の位置によってその一部が弧として見える。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0037.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-21189-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-101676-A-10.npz,虹は円弧状に見えますが、実際には完全な円形であり、地平線の下に隠れている部分があるため、地上からは半円形に見えることがほとんどです。 飛行機など高度の高い場所からは、円形の虹が観測されることもあります。 また、虹は見る人の位置によって見え方が異なる、個人に固有の現象です。 昼間の太陽光だけでなく、夜間に月光が水滴に当たることで生じる「月虹」も存在し、光量が少ないため肉眼では白っぽく見えることが多いですが、写真に収めると色彩が確認できることがあります。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0071.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-63871-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0092.npz,,稀に、水滴内で2回反射して生じる副虹が見られることがあり、主虹の外側に現れ、色の並びが逆（外側が紫、内側が赤）になります。 虹は観測者から見て、太陽とは反対側の空に、特定の角度（主虹で約42度）にある水滴からの光が集まって見えるため、円弧状に見えます。 実際には完全な円形ですが、地平線より下の部分は見えないことが多いです。 飛行機など高い場所から見ると、円全体が見えることもあります。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0046.npz,,古くから世界各地の文化において、虹は神話や伝説の題材となり、希望、架け橋、多様性、あるいは吉兆の象徴として親しまれてきた。 夜間に月の光によって生じる「月虹」も稀に観測され、その幻想的な美しさから人々に感動を与えている。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0072.npz,,この光の波長による屈折率の違い（分散）によって、太陽光が持つ赤、橙、黄、緑、青、藍、紫といった色の成分が分離され、それぞれ異なる角度で目に届くことで、空に色鮮やかな帯として認識される。 一般的に見られる最も明るい虹は「主虹」と呼ばれ、水滴内で光が1回反射して生じ、外側が赤色、内側が紫色という色の並びになる。 稀に、主虹の外側に薄く現れる「副虹」も観察されることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0101.npz,,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが連続的に並んだ円弧状の現象である。 この自然現象は、太陽を背にして、雨上がりや霧の中、あるいは滝のしぶきなど、空気中に多数の水滴が存在する状況で観察される。 太陽光が水滴に入射すると、光の波長によって屈折率が異なるため、白色光が赤から紫までの様々な色に分離される（光の分散）。 分離された光は水滴の内部で反射し、再び水滴から出る際に屈折することで、色の帯として私たちの目に届く。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0090.npz,,虹の発生原理は、太陽光が球状の水滴に入射する際に、光の波長（色）によって屈折率が異なるため、光が分散されることにある。 水滴の内部で一度反射し、再び水滴から出る際に屈折することで、光はさらに分散され、特定の角度で目に届く。 主虹は、太陽光が水滴内で一度反射して約42度の角度で目に届くことで形成され、内側が紫、外側が赤の順に並ぶ。 これに対し、主虹の外側には、光が水滴内で二度反射することで生じる、より淡い副虹が見られることがある。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-81731-A-10.npz,虹とは、太陽光が空気中の水滴によって屈折、反射、分散されることで生じる、光のスペクトルが円弧状に見える気象現象である。 この現象は、観察者の背後に太陽があり、前方に雨粒や霧などの水滴が存在する際に現れる。 太陽光（白色光）が水滴に入射すると、その内部で光の波長ごとに異なる角度で屈折し、さらに水滴の奥の面で反射され、再び屈折して水滴から出てくる。 この一連の過程で、光は波長（色）ごとに分解され、赤、橙、黄、緑、青、藍、紫といった連続した色の帯、すなわちスペクトルとして観察者の目に届く。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0086.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-54958-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-132852-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが帯状に見える自然現象である。 これは、太陽を背にして、雨上がりや滝の近くなど、空気中に水滴が豊富にある方向を見たときに観察される。 太陽光が水滴に入射すると、まずその表面で屈折し、水滴の内部で一度反射し、再び水滴から出る際に屈折する。 この一連の過程で、光の波長（色）によって屈折率が異なるため、白色光が赤から紫までの連続したスペクトルに分かれる「分散」という現象が起こる。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-17367-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが帯状に見える自然現象である。 これは、太陽を背にして、雨上がりや滝の近くなど、空気中に水滴が豊富にある方向を見たときに観察される。 太陽光が水滴に入射すると、まずその表面で屈折し、水滴の内部で一度反射し、再び水滴から出る際に屈折する。 この一連の過程で、光の波長（色）によって屈折率が異なるため、白色光が赤から紫までの連続したスペクトルに分かれる「分散」という現象が起こる。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0096.npz,,観察者から見て太陽と反対側の空に現れ、太陽の高度が低いほど、より大きな円弧として見える。 一般的に見られる主虹は、水滴内で光が1回反射して生じるもので、外側が赤色、内側が紫色となる。 稀に、主虹の外側に副虹と呼ばれるもう一つの虹が見られることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる特徴を持つ。 また、夜間に月の光によって生じる「月虹」も存在するが、光量が少ないため肉眼では白っぽく見えることが多い。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-194892-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが弧状に見える自然現象です。 太陽光が水滴に入射すると、その内部で屈折し、反射され、再び水滴から出る際に屈折します。 この過程で光は波長ごとに分かれ（分散）、赤から紫へと連続的に色が並んだ帯として観察されます。 虹は観察者から見て太陽と反対側の空に現れ、その形状は円弧状に見えますが、実際には円錐の一部です。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/4-164206-A-10.npz,一般的に見られる「主虹」は、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 まれに主虹の外側に「副虹」が見られることがあり、これは水滴内で光が2回反射することで生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。 虹が円弧状に見えるのは、観察者の視点から見て、太陽光が水滴によって特定の角度（主虹では約42度）で反射・分散される光の集合が円錐状に広がるためである。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0024.npz,,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが連続的に並んだ円弧状の現象である。 これは、太陽を背にして、雨上がりや滝のしぶきなど水滴のある方向を見たときに観察される。 太陽光が水滴に入射する際に屈折し、水滴の内部で反射し、再び水滴から出る際に屈折することで、光の波長によって屈折率が異なるため（分散）、太陽光に含まれる赤、橙、黄、緑、青、藍、紫といった様々な色の光が分離され、連続的な色の帯として見える。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0102.npz,,古くから世界各地で神話や伝説、信仰の対象とされ、希望や幸運の象徴として親しまれてきた。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0063.npz,,虹とは、大気中の水滴によって太陽光が屈折、反射、分散されることで現れる、光のスペクトルが連続的に並んだ円弧状の現象である。 この現象は、太陽を背にして、雨上がりや滝のしぶきなど、空気中に多数の水滴が存在する方向を見たときに観察される。 太陽光が水滴に入射すると、光は波長（色）ごとに異なる角度で屈折し、水滴の内部で反射され、再び水滴から出る際に屈折する。 この過程で光が分散されるため、赤から紫へと連続的に色が並んだ帯として見える。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/4-177250-A-10.npz,一般的に見られる主虹（しゅこう）は、水滴内で太陽光が1回反射することで生じ、外側が赤、内側が紫の順に色が並ぶ。 稀に主虹の外側に、色の並びが逆転した副虹（ふくこう）が見られることがあり、これは水滴内で太陽光が2回反射することで発生する。 虹は物理的には完全な円形であるが、通常は地平線より下の部分は見えないため、半円形として観察されることが多い。 しかし、飛行機など高い場所から見下ろすと、円形全体が見えることもある。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-157149-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折、反射、そして分散されることで生じる、円弧状の光のスペクトル現象である。 この美しい現象は、太陽を背にして、雨上がりや滝のしぶき、あるいは霧の中など、空気中に微細な水滴が多数存在する状況で観察される。 太陽からの白色光が水滴に入射すると、光の波長（色）によって屈折率が異なるため、光は水滴内で分光（分散）され、さらに水滴内部で反射し、再び水滴から出る際に屈折する。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0097.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-73260-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0010.npz,,虹とは、太陽光が空気中の水滴によって屈折、反射、分散されることで生じる、光のスペクトルが円弧状に見える気象現象である。 この現象は、観察者の背後に太陽があり、前方に雨粒や霧などの水滴が存在する際に現れる。 太陽光（白色光）が水滴に入射すると、その内部で光の波長ごとに異なる角度で屈折し、さらに水滴の奥の面で反射され、再び屈折して水滴から出てくる。 この一連の過程で、光は波長（色）ごとに分解され、赤、橙、黄、緑、青、藍、紫といった連続した色の帯、すなわちスペクトルとして観察者の目に届く。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-73260-A-10.npz,一般的に見られるのは主虹（一次の虹）で、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 主虹は最も明るく鮮明に観察される。 まれに、主虹の外側に副虹（二次の虹）が見られることがある。 副虹は水滴内で光が2回反射することで生じ、色の並びが主虹とは逆で、外側が紫色、内側が赤色となり、主虹よりも淡い色合いであることが多い。 虹は実際には完全な円形であるが、通常は地平線や観察者の位置によってその一部が弧として見える。 飛行機など高い場所からは円全体が観察されることもある。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0006.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-202898-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0096.npz,,一般的に見られる主虹（しゅこう）は、水滴内で太陽光が1回反射することで生じ、外側が赤、内側が紫の順に色が並ぶ。 稀に主虹の外側に、色の並びが逆転した副虹（ふくこう）が見られることがあり、これは水滴内で太陽光が2回反射することで発生する。 虹は物理的には完全な円形であるが、通常は地平線より下の部分は見えないため、半円形として観察されることが多い。 しかし、飛行機など高い場所から見下ろすと、円形全体が見えることもある。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-21189-A-10.npz,観察者から見て太陽と反対側の空に現れ、太陽の高度が低いほど、より大きな円弧として見える。 一般的に見られる主虹は、水滴内で光が1回反射して生じるもので、外側が赤色、内側が紫色となる。 稀に、主虹の外側に副虹と呼ばれるもう一つの虹が見られることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる特徴を持つ。 また、夜間に月の光によって生じる「月虹」も存在するが、光量が少ないため肉眼では白っぽく見えることが多い。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-21189-A-10.npz,最も一般的な主虹（一次の虹）では、水滴内で光が1回反射し、外側が赤、内側が紫の順に色が並ぶ。 まれに、主虹の外側に、水滴内で光が2回反射する副虹（二次の虹）が見られることがあり、この場合は色の並びが主虹とは逆で、外側が紫、内側が赤となる。 虹は観察者の位置によって見え方が異なり、実際には完全な円形であるが、通常は地平線に近い位置で観察されるため半円形に見えることが多く、高い場所から見下ろす形であれば円形全体を捉えることも可能である。 夜間、月の光によって生じるものは月虹と呼ばれる。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-56311-A-10.npz,この一連の過程で、太陽光に含まれる様々な色の光が分離（分散）され、それぞれの色が異なる角度で目に届くため、赤から橙、黄、緑、青、藍、紫へと連続的に並んだ帯として目に映る。 この色の並びは、光の波長が長い赤色が最も外側に、波長が短い紫色が最も内側に位置する。 一般的に見られるのは主虹（一次の虹）と呼ばれ、外側が赤色、内側が紫色となる。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0043.npz,,観察者から見て太陽と反対側の空に現れ、太陽の高度が低いほど、より大きな円弧として見える。 一般的に見られる主虹は、水滴内で光が1回反射して生じるもので、外側が赤色、内側が紫色となる。 稀に、主虹の外側に副虹と呼ばれるもう一つの虹が見られることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる特徴を持つ。 また、夜間に月の光によって生じる「月虹」も存在するが、光量が少ないため肉眼では白っぽく見えることが多い。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0003.npz,,また、虹は見る人の位置によって光の経路が異なるため、同じ虹を複数の人が見ても、それぞれが異なる光景を見ていることになる。 太陽光だけでなく月光によっても生じることがあり、これを月虹と呼ぶ。 古くから世界各地で、希望や幸運、架け橋などの象徴として親しまれてきた。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-17367-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折、反射、分散されることで現れる、光のスペクトルが帯状に見える自然現象である。 この現象は、太陽を背にして、雨上がりや滝の近くなど空気中に水滴が豊富にある状況で観察される。 一般的に赤、橙、黄、緑、青、藍、紫の七色として認識されるが、実際には連続的な色のグラデーションであり、見る人の位置によって見え方が異なるため、一人ひとりが異なる虹を見ていると言える。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0026.npz,,この光の波長による屈折率の違い（分散）によって、太陽光が持つ赤、橙、黄、緑、青、藍、紫といった色の成分が分離され、それぞれ異なる角度で目に届くことで、空に色鮮やかな帯として認識される。 一般的に見られる最も明るい虹は「主虹」と呼ばれ、水滴内で光が1回反射して生じ、外側が赤色、内側が紫色という色の並びになる。 稀に、主虹の外側に薄く現れる「副虹」も観察されることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0031.npz,,また、夜間に月の光によって生じる月虹や、霧の粒によって生じる霧虹など、光の源や水滴の大きさが異なることで、異なる種類の虹が見られることもあります。 その美しさや稀少性から、古くから世界中で希望や架け橋、神秘的な現象の象徴として、多くの文化において吉兆や神聖なものと見なされ、人々に親しまれてきました。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-117625-A-10.npz,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが帯状に見える気象光学現象である。 この現象は、太陽を背にした観察者の目に、雨上がりや滝の近くなど、大気中に多数の水滴が存在する状況で現れる。 太陽光が水滴に入射すると、光は水滴の表面で屈折し、水滴の内部で反射し、再び水滴から出る際に屈折する。 この一連の過程で、光の波長（色）によって屈折率が異なるため、白色光が赤から紫までの連続したスペクトルに分かれる「分散」という現象が生じる。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-142006-A-10.npz,最も一般的な主虹（一次の虹）では、水滴内で光が1回反射し、外側が赤、内側が紫の順に色が並ぶ。 まれに、主虹の外側に、水滴内で光が2回反射する副虹（二次の虹）が見られることがあり、この場合は色の並びが主虹とは逆で、外側が紫、内側が赤となる。 虹は観察者の位置によって見え方が異なり、実際には完全な円形であるが、通常は地平線に近い位置で観察されるため半円形に見えることが多く、高い場所から見下ろす形であれば円形全体を捉えることも可能である。 夜間、月の光によって生じるものは月虹と呼ばれる。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-87781-A-10.npz,観察者から見て太陽と反対側の空に現れ、太陽の高度が低いほど、より大きな円弧として見える。 一般的に見られる主虹は、水滴内で光が1回反射して生じるもので、外側が赤色、内側が紫色となる。 稀に、主虹の外側に副虹と呼ばれるもう一つの虹が見られることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる特徴を持つ。 また、夜間に月の光によって生じる「月虹」も存在するが、光量が少ないため肉眼では白っぽく見えることが多い。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0091.npz,,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが帯状に見える自然現象です。 太陽を背にして、水滴のある方向に現れ、太陽光が水滴に入射する際に屈折し、水滴内部で反射し、再び水滴から出る際に屈折します。 この過程で、光の波長によって屈折率が異なるため、太陽光を構成する様々な色の光に分かれ（分散）、赤から紫へと連続的に色が並んだ帯状の光が見えます。 一般的に見られる主虹は、水滴内で光が1回反射して生じ、外側が赤、内側が紫の順に色が並びます。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0030.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-181766-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0043.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-194892-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0022.npz,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-54958-A-10.npz,0
rainbow,5,,,虹とは、大気中の水滴によって太陽光が屈折、反射、そして分散されることで生じる、円弧状の光のスペクトル現象である。 この美しい現象は、太陽を背にして、雨上がりや滝のしぶき、あるいは霧の中など、空気中に微細な水滴が多数存在する状況で観察される。 太陽からの白色光が水滴に入射すると、光の波長（色）によって屈折率が異なるため、光は水滴内で分光（分散）され、さらに水滴内部で反射し、再び水滴から出る際に屈折する。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-157149-A-10.npz,0
rainbow,5,,,この美しい自然現象は、古くから世界各地の文化や神話において、希望、架け橋、あるいは神秘的な存在として象徴されてきた。 物理学的には、光の波動性や粒子性、屈折、反射、分散といった光学現象を理解する上で重要な自然現象の一つであり、その原理は古くから科学者たちの探求の対象となってきた。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-87781-A-10.npz,0
rainbow,5,,,観察者から見て太陽と反対側の空に現れ、太陽の高度が低いほど、より大きな円弧として見える。 一般的に見られる主虹は、水滴内で光が1回反射して生じるもので、外側が赤色、内側が紫色となる。 稀に、主虹の外側に副虹と呼ばれるもう一つの虹が見られることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる特徴を持つ。 また、夜間に月の光によって生じる「月虹」も存在するが、光量が少ないため肉眼では白っぽく見えることが多い。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0021.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-195710-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0044.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-81731-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/5-181766-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-143929-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0015.npz,,0
rainbow,5,,,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが帯状に見える自然現象である。 この現象は、太陽を背にして、雨上がりや水しぶきのある方向を見たときに観察される。 太陽からの白色光が水滴に入射すると、光の波長（色）ごとに屈折率が異なるため、光は水滴内で色ごとに分かれ（分散）、内部で反射し、再び水滴から出る際にさらに屈折する。 この一連の過程を経て、白色光が赤から紫までの連続した色の帯として私たちの目に届く。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0014.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-56311-A-10.npz,0
rainbow,5,,,夜間、月の光によって生じる「月虹」も存在するが、光量が少ないため、肉眼では白っぽく見えることが多い。 古くから世界各地の文化において、虹は希望や架け橋、吉兆の象徴として親しまれてきた。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-72970-A-10.npz,0
rainbow,5,,,また、夜間に月の光によって生じるものは月虹（げっこう）と呼ばれ、光が弱いため肉眼では白っぽく見えることが多い。 古くから世界各地の文化において、虹は希望や架け橋、吉兆などの象徴として、多くの人々に親しまれてきた。
rainbow,5,,,一般的に見られる主虹は、水滴内で光が1回反射して生じ、外側が赤色、内側が紫色に並びます。 稀に、水滴内で光が2回反射して生じる副虹が見られることがあり、これは主虹の外側に現れ、色の並びが主虹とは逆で、外側が紫色、内側が赤色となります。 虹は観測者と太陽を結ぶ線とは反対側の空に、太陽を背にして現れるため、観測者の位置によって見え方が異なり、通常は半円形に見えますが、飛行機など高い場所から見ると完全な円形に見えることもあります。
rainbow,5,,,一般的に見られる「主虹」は、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 まれに主虹の外側に「副虹」が見られることがあり、これは水滴内で光が2回反射することで生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。 虹が円弧状に見えるのは、観察者の視点から見て、太陽光が水滴によって特定の角度（主虹では約42度）で反射・分散される光の集合が円錐状に広がるためである。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0037.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-63871-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0007.npz,,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0068.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-50060-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-142006-A-10.npz,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/2-87781-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0058.npz,,0
rainbow,5,,,この光の波長による屈折率の違い（分散）によって、太陽光が持つ赤、橙、黄、緑、青、藍、紫といった色の成分が分離され、それぞれ異なる角度で目に届くことで、空に色鮮やかな帯として認識される。 一般的に見られる最も明るい虹は「主虹」と呼ばれ、水滴内で光が1回反射して生じ、外側が赤色、内側が紫色という色の並びになる。 稀に、主虹の外側に薄く現れる「副虹」も観察されることがあり、これは水滴内で光が2回反射して生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0066.npz,,0
rainbow,5,,,一般的に見られるのは主虹（一次の虹）で、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 主虹は最も明るく鮮明に観察される。 まれに、主虹の外側に副虹（二次の虹）が見られることがある。 副虹は水滴内で光が2回反射することで生じ、色の並びが主虹とは逆で、外側が紫色、内側が赤色となり、主虹よりも淡い色合いであることが多い。 虹は実際には完全な円形であるが、通常は地平線や観察者の位置によってその一部が弧として見える。 飛行機など高い場所からは円全体が観察されることもある。
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/3-143929-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0044.npz,,0
rainbow,5,,,この光の分散によって、私たちは虹を七色として認識する。 一般的に見られるのは「主虹（しゅこう）」と呼ばれるもので、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色に見える。 稀に、主虹の外側に「副虹（ふくこう）」が見られることがある。 これは水滴内で光が2回反射することで生じ、主虹よりも淡く、色の並びが逆（外側が紫色、内側が赤色）になるのが特徴である。 虹は地上からは半円状に見えることが多いが、実際には完全な円形であり、地平線の下に隠れている部分があるためである。
rainbow,5,,,虹とは、大気中の水滴によって太陽光が屈折・反射・分散されることで現れる、光のスペクトルが連続的に並んだ円弧状の現象である。 この現象は、太陽を背にして、雨上がりや滝の近くなど、空気中に多数の水滴が存在する状況で観察される。 太陽光が水滴に入射すると、光は波長（色）によって異なる角度で屈折し、水滴の内部で反射され、再び水滴から出る際にさらに屈折する。 この一連の過程で光が色ごとに分かれ、赤、橙、黄、緑、青、藍、紫といった連続的な色の帯として人間の目に届く。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0021.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-50060-A-10.npz,0
rainbow,5,,,一般的に見られる「主虹」は、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 まれに主虹の外側に「副虹」が見られることがあり、これは水滴内で光が2回反射することで生じるため、色の並びが主虹とは逆になり、外側が紫色、内側が赤色となる。 虹が円弧状に見えるのは、観察者の視点から見て、太陽光が水滴によって特定の角度（主虹では約42度）で反射・分散される光の集合が円錐状に広がるためである。
rainbow,5,,,一般的に見られるのは主虹（一次の虹）で、水滴内で光が1回反射することで生じ、外側が赤色、内側が紫色となる。 主虹は最も明るく鮮明に観察される。 まれに、主虹の外側に副虹（二次の虹）が見られることがある。 副虹は水滴内で光が2回反射することで生じ、色の並びが主虹とは逆で、外側が紫色、内側が赤色となり、主虹よりも淡い色合いであることが多い。 虹は実際には完全な円形であるが、通常は地平線や観察者の位置によってその一部が弧として見える。 飛行機など高い場所からは円全体が観察されることもある。
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0011.npz,,0
rainbow,5,,/home/su-laptop-02-okitani/gmm_ws/data_processed/audio/1-26222-A-10.npz,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0023.npz,,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0041.npz,,0
rainbow,5,/home/su-laptop-02-okitani/gmm_ws/data_processed/image/170_0089.npz,,0
